"FULL_family_count","closure_count","equivalence_valid","instance_id","panel","reason"
"1","3","True","B_o073_r09082","B","closure_count>1"
"1","3","True","B_o073_r09083","B","closure_count>1"
"1","3","True","B_o073_r09084","B","closure_count>1"
"1","2","True","B_o073_r09085","B","closure_count>1"
"1","2","True","B_o073_r09086","B","closure_count>1"
"1","3","True","B_o073_r09087","B","closure_count>1"
"1","3","True","B_o073_r09088","B","closure_count>1"
"1","3","True","B_o073_r09089","B","closure_count>1"
"1","3","True","B_o073_r09090","B","closure_count>1"
"1","2","True","B_o073_r09093","B","closure_count>1"
"1","2","True","B_o073_r09094","B","closure_count>1"
"1","2","True","B_o073_r09095","B","closure_count>1"
"1","2","True","B_o073_r09096","B","closure_count>1"
"1","2","True","B_o073_r09101","B","closure_count>1"
"1","2","True","B_o073_r09102","B","closure_count>1"
"1","2","True","B_o073_r09107","B","closure_count>1"
"1","2","True","B_o073_r09108","B","closure_count>1"
"1","2","True","B_o073_r09113","B","closure_count>1"
"1","2","True","B_o073_r09114","B","closure_count>1"
"1","2","True","B_o073_r09119","B","closure_count>1"
"1","2","True","B_o073_r09120","B","closure_count>1"
"1","2","True","B_o074_r09135","B","closure_count>1"
"1","2","True","B_o074_r09136","B","closure_count>1"
"1","2","True","B_o074_r09145","B","closure_count>1"
"1","2","True","B_o074_r09146","B","closure_count>1"
"1","2","True","B_o074_r09147","B","closure_count>1"
"1","2","True","B_o074_r09148","B","closure_count>1"
"1","2","True","B_o074_r09149","B","closure_count>1"
"1","2","True","B_o074_r09150","B","closure_count>1"
"1","2","True","B_o074_r09159","B","closure_count>1"
"1","2","True","B_o074_r09160","B","closure_count>1"
"1","2","True","B_o074_r09171","B","closure_count>1"
"1","2","True","B_o074_r09172","B","closure_count>1"
"1","2","True","B_o074_r09173","B","closure_count>1"
"1","2","True","B_o074_r09174","B","closure_count>1"
"1","2","True","B_o074_r09177","B","closure_count>1"
"1","2","True","B_o074_r09178","B","closure_count>1"
"1","2","True","B_o074_r09179","B","closure_count>1"
"1","2","True","B_o074_r09180","B","closure_count>1"
"1","2","True","B_o074_r09183","B","closure_count>1"
"1","2","True","B_o074_r09184","B","closure_count>1"
"1","2","True","B_o074_r09189","B","closure_count>1"
"1","2","True","B_o074_r09190","B","closure_count>1"
"1","3","True","B_o074_r09195","B","closure_count>1"
"1","3","True","B_o074_r09196","B","closure_count>1"
"1","3","True","B_o074_r09197","B","closure_count>1"
"1","3","True","B_o074_r09198","B","closure_count>1"
"1","3","True","B_o074_r09201","B","closure_count>1"
"1","3","True","B_o074_r09202","B","closure_count>1"
"1","3","True","B_o074_r09203","B","closure_count>1"
"1","3","True","B_o074_r09204","B","closure_count>1"
"1","2","True","B_o074_r09205","B","closure_count>1"
"1","2","True","B_o074_r09206","B","closure_count>1"
"1","3","True","B_o074_r09207","B","closure_count>1"
"1","3","True","B_o074_r09208","B","closure_count>1"
"1","3","True","B_o074_r09209","B","closure_count>1"
"1","3","True","B_o074_r09210","B","closure_count>1"
"1","2","True","B_o074_r09213","B","closure_count>1"
"1","2","True","B_o074_r09214","B","closure_count>1"
"1","2","True","B_o074_r09215","B","closure_count>1"
"1","2","True","B_o074_r09216","B","closure_count>1"
"1","2","True","B_o074_r09221","B","closure_count>1"
"1","2","True","B_o074_r09222","B","closure_count>1"
"1","2","True","B_o074_r09227","B","closure_count>1"
"1","2","True","B_o074_r09228","B","closure_count>1"
"1","2","True","B_o074_r09233","B","closure_count>1"
"1","2","True","B_o074_r09234","B","closure_count>1"
"1","2","True","B_o074_r09239","B","closure_count>1"
"1","2","True","B_o074_r09240","B","closure_count>1"
"1","2","True","B_o075_r09255","B","closure_count>1"
"1","2","True","B_o075_r09256","B","closure_count>1"
"1","2","True","B_o075_r09265","B","closure_count>1"
"1","2","True","B_o075_r09266","B","closure_count>1"
"1","2","True","B_o075_r09267","B","closure_count>1"
"1","2","True","B_o075_r09268","B","closure_count>1"
"1","2","True","B_o075_r09269","B","closure_count>1"
"1","2","True","B_o075_r09270","B","closure_count>1"
"1","2","True","B_o075_r09279","B","closure_count>1"
"1","2","True","B_o075_r09280","B","closure_count>1"
"1","2","True","B_o075_r09291","B","closure_count>1"
"1","2","True","B_o075_r09292","B","closure_count>1"
"1","2","True","B_o075_r09293","B","closure_count>1"
"1","2","True","B_o075_r09294","B","closure_count>1"
"1","2","True","B_o075_r09297","B","closure_count>1"
"1","2","True","B_o075_r09298","B","closure_count>1"
"1","2","True","B_o075_r09299","B","closure_count>1"
"1","2","True","B_o075_r09300","B","closure_count>1"
"1","2","True","B_o075_r09303","B","closure_count>1"
"1","2","True","B_o075_r09304","B","closure_count>1"
"1","2","True","B_o075_r09309","B","closure_count>1"
"1","2","True","B_o075_r09310","B","closure_count>1"
"1","3","True","B_o075_r09315","B","closure_count>1"
"1","3","True","B_o075_r09316","B","closure_count>1"
"1","3","True","B_o075_r09321","B","closure_count>1"
"1","3","True","B_o075_r09322","B","closure_count>1"
"1","2","True","B_o075_r09325","B","closure_count>1"
"1","2","True","B_o075_r09326","B","closure_count>1"
"1","3","True","B_o075_r09327","B","closure_count>1"
"1","3","True","B_o075_r09328","B","closure_count>1"
"1","2","True","B_o075_r09331","B","closure_count>1"
"1","2","True","B_o075_r09332","B","closure_count>1"
"1","3","True","B_o075_r09333","B","closure_count>1"
"1","3","True","B_o075_r09334","B","closure_count>1"
"1","3","True","B_o075_r09335","B","closure_count>1"
"1","3","True","B_o075_r09336","B","closure_count>1"
"1","2","True","B_o075_r09337","B","closure_count>1"
"1","2","True","B_o075_r09338","B","closure_count>1"
"1","4","True","B_o075_r09339","B","closure_count>1"
"1","4","True","B_o075_r09340","B","closure_count>1"
"1","2","True","B_o075_r09341","B","closure_count>1"
"1","2","True","B_o075_r09342","B","closure_count>1"
"1","2","True","B_o075_r09343","B","closure_count>1"
"1","2","True","B_o075_r09344","B","closure_count>1"
"1","4","True","B_o075_r09345","B","closure_count>1"
"1","4","True","B_o075_r09346","B","closure_count>1"
"1","2","True","B_o075_r09347","B","closure_count>1"
"1","2","True","B_o075_r09348","B","closure_count>1"
"1","3","True","B_o075_r09349","B","closure_count>1"
"1","3","True","B_o075_r09350","B","closure_count>1"
"1","4","True","B_o075_r09351","B","closure_count>1"
"1","4","True","B_o075_r09352","B","closure_count>1"
"1","2","True","B_o075_r09353","B","closure_count>1"
"1","2","True","B_o075_r09354","B","closure_count>1"
"1","5","True","B_o075_r09355","B","closure_count>1"
"1","5","True","B_o075_r09356","B","closure_count>1"
"1","6","True","B_o075_r09357","B","closure_count>1"
"1","6","True","B_o075_r09358","B","closure_count>1"
"1","10","True","B_o075_r09359","B","closure_count>1"
"1","10","True","B_o075_r09360","B","closure_count>1"
"1","2","True","B_o076_r09375","B","closure_count>1"
"1","2","True","B_o076_r09376","B","closure_count>1"
"1","2","True","B_o076_r09385","B","closure_count>1"
"1","2","True","B_o076_r09386","B","closure_count>1"
"1","2","True","B_o076_r09387","B","closure_count>1"
"1","2","True","B_o076_r09388","B","closure_count>1"
"1","2","True","B_o076_r09389","B","closure_count>1"
"1","2","True","B_o076_r09390","B","closure_count>1"
"1","2","True","B_o076_r09399","B","closure_count>1"
"1","2","True","B_o076_r09400","B","closure_count>1"
"1","2","True","B_o076_r09411","B","closure_count>1"
"1","2","True","B_o076_r09412","B","closure_count>1"
"1","2","True","B_o076_r09413","B","closure_count>1"
"1","2","True","B_o076_r09414","B","closure_count>1"
"1","2","True","B_o076_r09417","B","closure_count>1"
"1","2","True","B_o076_r09418","B","closure_count>1"
"1","2","True","B_o076_r09419","B","closure_count>1"
"1","2","True","B_o076_r09420","B","closure_count>1"
"1","2","True","B_o076_r09423","B","closure_count>1"
"1","2","True","B_o076_r09424","B","closure_count>1"
"1","2","True","B_o076_r09429","B","closure_count>1"
"1","2","True","B_o076_r09430","B","closure_count>1"
"1","3","True","B_o076_r09435","B","closure_count>1"
"1","3","True","B_o076_r09436","B","closure_count>1"
"1","3","True","B_o076_r09441","B","closure_count>1"
"1","3","True","B_o076_r09442","B","closure_count>1"
"1","2","True","B_o076_r09445","B","closure_count>1"
"1","2","True","B_o076_r09446","B","closure_count>1"
"1","3","True","B_o076_r09447","B","closure_count>1"
"1","3","True","B_o076_r09448","B","closure_count>1"
"1","2","True","B_o076_r09451","B","closure_count>1"
"1","2","True","B_o076_r09452","B","closure_count>1"
"1","3","True","B_o076_r09453","B","closure_count>1"
"1","3","True","B_o076_r09454","B","closure_count>1"
"1","3","True","B_o076_r09455","B","closure_count>1"
"1","3","True","B_o076_r09456","B","closure_count>1"
"1","2","True","B_o076_r09475","B","closure_count>1"
"1","2","True","B_o076_r09476","B","closure_count>1"
"1","2","True","B_o076_r09477","B","closure_count>1"
"1","2","True","B_o076_r09478","B","closure_count>1"
"1","3","True","B_o076_r09479","B","closure_count>1"
"1","3","True","B_o076_r09480","B","closure_count>1"
"1","2","True","B_o077_r09495","B","closure_count>1"
"1","2","True","B_o077_r09496","B","closure_count>1"
"1","2","True","B_o077_r09505","B","closure_count>1"
"1","2","True","B_o077_r09506","B","closure_count>1"
"1","2","True","B_o077_r09507","B","closure_count>1"
"1","2","True","B_o077_r09508","B","closure_count>1"
"1","2","True","B_o077_r09509","B","closure_count>1"
"1","2","True","B_o077_r09510","B","closure_count>1"
"1","2","True","B_o077_r09519","B","closure_count>1"
"1","2","True","B_o077_r09520","B","closure_count>1"
"1","2","True","B_o077_r09531","B","closure_count>1"
"1","2","True","B_o077_r09532","B","closure_count>1"
"1","2","True","B_o077_r09533","B","closure_count>1"
"1","2","True","B_o077_r09534","B","closure_count>1"
"1","2","True","B_o077_r09537","B","closure_count>1"
"1","2","True","B_o077_r09538","B","closure_count>1"
"1","2","True","B_o077_r09539","B","closure_count>1"
"1","2","True","B_o077_r09540","B","closure_count>1"
"1","2","True","B_o077_r09543","B","closure_count>1"
"1","2","True","B_o077_r09544","B","closure_count>1"
"1","2","True","B_o077_r09549","B","closure_count>1"
"1","2","True","B_o077_r09550","B","closure_count>1"
"1","3","True","B_o077_r09555","B","closure_count>1"
"1","3","True","B_o077_r09556","B","closure_count>1"
"1","3","True","B_o077_r09561","B","closure_count>1"
"1","3","True","B_o077_r09562","B","closure_count>1"
"1","2","True","B_o077_r09565","B","closure_count>1"
"1","2","True","B_o077_r09566","B","closure_count>1"
"1","3","True","B_o077_r09567","B","closure_count>1"
"1","3","True","B_o077_r09568","B","closure_count>1"
"1","2","True","B_o077_r09571","B","closure_count>1"
"1","2","True","B_o077_r09572","B","closure_count>1"
"1","3","True","B_o077_r09573","B","closure_count>1"
"1","3","True","B_o077_r09574","B","closure_count>1"
"1","3","True","B_o077_r09575","B","closure_count>1"
"1","3","True","B_o077_r09576","B","closure_count>1"
"1","2","True","B_o077_r09595","B","closure_count>1"
"1","2","True","B_o077_r09596","B","closure_count>1"
"1","2","True","B_o077_r09597","B","closure_count>1"
"1","2","True","B_o077_r09598","B","closure_count>1"
"1","3","True","B_o077_r09599","B","closure_count>1"
"1","3","True","B_o077_r09600","B","closure_count>1"
"1","2","True","B_o078_r09616","B","closure_count>1"
"1","2","True","B_o078_r09625","B","closure_count>1"
"1","2","True","B_o078_r09626","B","closure_count>1"
"1","2","True","B_o078_r09627","B","closure_count>1"
"1","2","True","B_o078_r09628","B","closure_count>1"
"1","2","True","B_o078_r09629","B","closure_count>1"
"1","2","True","B_o078_r09630","B","closure_count>1"
"1","2","True","B_o078_r09640","B","closure_count>1"
"1","2","True","B_o078_r09651","B","closure_count>1"
"1","2","True","B_o078_r09652","B","closure_count>1"
"1","2","True","B_o078_r09653","B","closure_count>1"
"1","2","True","B_o078_r09654","B","closure_count>1"
"1","2","True","B_o078_r09657","B","closure_count>1"
"1","2","True","B_o078_r09658","B","closure_count>1"
"1","2","True","B_o078_r09659","B","closure_count>1"
"1","2","True","B_o078_r09660","B","closure_count>1"
"1","2","True","B_o078_r09663","B","closure_count>1"
"1","2","True","B_o078_r09664","B","closure_count>1"
"1","2","True","B_o078_r09669","B","closure_count>1"
"1","2","True","B_o078_r09670","B","closure_count>1"
"1","2","True","B_o078_r09673","B","closure_count>1"
"1","4","True","B_o078_r09675","B","closure_count>1"
"1","3","True","B_o078_r09676","B","closure_count>1"
"1","2","True","B_o078_r09679","B","closure_count>1"
"1","4","True","B_o078_r09681","B","closure_count>1"
"1","3","True","B_o078_r09682","B","closure_count>1"
"1","3","True","B_o078_r09685","B","closure_count>1"
"1","2","True","B_o078_r09686","B","closure_count>1"
"1","4","True","B_o078_r09687","B","closure_count>1"
"1","3","True","B_o078_r09688","B","closure_count>1"
"1","2","True","B_o079_r09736","B","closure_count>1"
"1","2","True","B_o079_r09745","B","closure_count>1"
"1","2","True","B_o079_r09746","B","closure_count>1"
"1","2","True","B_o079_r09747","B","closure_count>1"
"1","2","True","B_o079_r09748","B","closure_count>1"
"1","2","True","B_o079_r09749","B","closure_count>1"
"1","2","True","B_o079_r09750","B","closure_count>1"
"1","2","True","B_o079_r09760","B","closure_count>1"
"1","2","True","B_o079_r09771","B","closure_count>1"
"1","2","True","B_o079_r09772","B","closure_count>1"
"1","2","True","B_o079_r09773","B","closure_count>1"
"1","2","True","B_o079_r09774","B","closure_count>1"
"1","2","True","B_o079_r09777","B","closure_count>1"
"1","2","True","B_o079_r09778","B","closure_count>1"
"1","2","True","B_o079_r09779","B","closure_count>1"
"1","2","True","B_o079_r09780","B","closure_count>1"
"1","2","True","B_o079_r09783","B","closure_count>1"
"1","2","True","B_o079_r09784","B","closure_count>1"
"1","2","True","B_o079_r09789","B","closure_count>1"
"1","2","True","B_o079_r09790","B","closure_count>1"
"1","2","True","B_o079_r09793","B","closure_count>1"
"1","4","True","B_o079_r09795","B","closure_count>1"
"1","3","True","B_o079_r09796","B","closure_count>1"
"1","2","True","B_o079_r09799","B","closure_count>1"
"1","4","True","B_o079_r09801","B","closure_count>1"
"1","3","True","B_o079_r09802","B","closure_count>1"
"1","3","True","B_o079_r09805","B","closure_count>1"
"1","2","True","B_o079_r09806","B","closure_count>1"
"1","4","True","B_o079_r09807","B","closure_count>1"
"1","3","True","B_o079_r09808","B","closure_count>1"
"1","2","True","B_o080_r09856","B","closure_count>1"
"1","2","True","B_o080_r09860","B","closure_count>1"
"1","3","True","B_o080_r09862","B","closure_count>1"
"1","2","True","B_o080_r09863","B","closure_count>1"
"1","2","True","B_o080_r09864","B","closure_count>1"
"1","2","True","B_o080_r09865","B","closure_count>1"
"1","2","True","B_o080_r09866","B","closure_count>1"
"1","2","True","B_o080_r09867","B","closure_count>1"
"1","2","True","B_o080_r09868","B","closure_count>1"
"1","2","True","B_o080_r09869","B","closure_count>1"
"1","2","True","B_o080_r09870","B","closure_count>1"
"1","2","True","B_o080_r09880","B","closure_count>1"
"1","2","True","B_o080_r09884","B","closure_count>1"
"1","3","True","B_o080_r09886","B","closure_count>1"
"1","2","True","B_o080_r09887","B","closure_count>1"
"1","2","True","B_o080_r09888","B","closure_count>1"
"1","2","True","B_o080_r09891","B","closure_count>1"
"1","2","True","B_o080_r09892","B","closure_count>1"
"1","2","True","B_o080_r09893","B","closure_count>1"
"1","2","True","B_o080_r09894","B","closure_count>1"
"1","2","True","B_o080_r09897","B","closure_count>1"
"1","2","True","B_o080_r09898","B","closure_count>1"
"1","2","True","B_o080_r09899","B","closure_count>1"
"1","2","True","B_o080_r09900","B","closure_count>1"
"1","2","True","B_o080_r09903","B","closure_count>1"
"1","2","True","B_o080_r09904","B","closure_count>1"
"1","2","True","B_o080_r09908","B","closure_count>1"
"1","2","True","B_o080_r09909","B","closure_count>1"
"1","4","True","B_o080_r09910","B","closure_count>1"
"1","2","True","B_o080_r09911","B","closure_count>1"
"1","2","True","B_o080_r09912","B","closure_count>1"
"1","3","True","B_o080_r09916","B","closure_count>1"
"1","3","True","B_o080_r09922","B","closure_count>1"
"1","2","True","B_o080_r09926","B","closure_count>1"
"1","3","True","B_o080_r09928","B","closure_count>1"
"1","2","True","B_o080_r09938","B","closure_count>1"
"1","4","True","B_o080_r09940","B","closure_count>1"
"1","2","True","B_o080_r09941","B","closure_count>1"
"1","2","True","B_o080_r09942","B","closure_count>1"
"1","2","True","B_o080_r09944","B","closure_count>1"
"1","4","True","B_o080_r09946","B","closure_count>1"
"1","2","True","B_o080_r09947","B","closure_count>1"
"1","2","True","B_o080_r09948","B","closure_count>1"
"1","3","True","B_o080_r09950","B","closure_count>1"
"1","4","True","B_o080_r09952","B","closure_count>1"
"1","2","True","B_o080_r09953","B","closure_count>1"
"1","2","True","B_o080_r09954","B","closure_count>1"
"1","2","True","B_o080_r09955","B","closure_count>1"
"1","2","True","B_o080_r09956","B","closure_count>1"
"1","2","True","B_o080_r09957","B","closure_count>1"
"1","2","True","B_o080_r09958","B","closure_count>1"
"1","2","True","B_o080_r09959","B","closure_count>1"
"1","2","True","B_o080_r09960","B","closure_count>1"
"1","2","True","B_o081_r09976","B","closure_count>1"
"1","2","True","B_o081_r09985","B","closure_count>1"
"1","2","True","B_o081_r09986","B","closure_count>1"
"1","2","True","B_o081_r09987","B","closure_count>1"
"1","2","True","B_o081_r09988","B","closure_count>1"
"1","2","True","B_o081_r09989","B","closure_count>1"
"1","2","True","B_o081_r09990","B","closure_count>1"
"1","2","True","B_o081_r10000","B","closure_count>1"
"1","3","True","B_o081_r10011","B","closure_count>1"
"1","2","True","B_o081_r10012","B","closure_count>1"
"1","3","True","B_o081_r10013","B","closure_count>1"
"1","2","True","B_o081_r10014","B","closure_count>1"
"1","3","True","B_o081_r10017","B","closure_count>1"
"1","2","True","B_o081_r10018","B","closure_count>1"
"1","3","True","B_o081_r10019","B","closure_count>1"
"1","2","True","B_o081_r10020","B","closure_count>1"
"1","2","True","B_o081_r10023","B","closure_count>1"
"1","2","True","B_o081_r10024","B","closure_count>1"
"1","2","True","B_o081_r10029","B","closure_count>1"
"1","2","True","B_o081_r10030","B","closure_count>1"
"1","3","True","B_o081_r10035","B","closure_count>1"
"1","3","True","B_o081_r10036","B","closure_count>1"
"1","3","True","B_o081_r10041","B","closure_count>1"
"1","3","True","B_o081_r10042","B","closure_count>1"
"1","2","True","B_o081_r10045","B","closure_count>1"
"1","2","True","B_o081_r10046","B","closure_count>1"
"1","3","True","B_o081_r10047","B","closure_count>1"
"1","3","True","B_o081_r10048","B","closure_count>1"
"1","2","True","B_o081_r10051","B","closure_count>1"
"1","2","True","B_o081_r10052","B","closure_count>1"
"1","3","True","B_o081_r10053","B","closure_count>1"
"1","3","True","B_o081_r10054","B","closure_count>1"
"1","2","True","B_o081_r10055","B","closure_count>1"
"1","2","True","B_o081_r10056","B","closure_count>1"
"1","2","True","B_o081_r10057","B","closure_count>1"
"1","2","True","B_o081_r10058","B","closure_count>1"
"1","6","True","B_o081_r10059","B","closure_count>1"
"1","4","True","B_o081_r10060","B","closure_count>1"
"1","2","True","B_o081_r10061","B","closure_count>1"
"1","2","True","B_o081_r10062","B","closure_count>1"
"1","2","True","B_o081_r10063","B","closure_count>1"
"1","2","True","B_o081_r10064","B","closure_count>1"
"1","6","True","B_o081_r10065","B","closure_count>1"
"1","4","True","B_o081_r10066","B","closure_count>1"
"1","2","True","B_o081_r10067","B","closure_count>1"
"1","2","True","B_o081_r10068","B","closure_count>1"
"1","3","True","B_o081_r10069","B","closure_count>1"
"1","3","True","B_o081_r10070","B","closure_count>1"
"1","4","True","B_o081_r10071","B","closure_count>1"
"1","4","True","B_o081_r10072","B","closure_count>1"
"1","2","True","B_o081_r10073","B","closure_count>1"
"1","2","True","B_o081_r10074","B","closure_count>1"
"1","5","True","B_o081_r10075","B","closure_count>1"
"1","5","True","B_o081_r10076","B","closure_count>1"
"1","6","True","B_o081_r10077","B","closure_count>1"
"1","6","True","B_o081_r10078","B","closure_count>1"
"1","5","True","B_o081_r10079","B","closure_count>1"
"1","5","True","B_o081_r10080","B","closure_count>1"
"1","2","True","B_o082_r10096","B","closure_count>1"
"1","2","True","B_o082_r10105","B","closure_count>1"
"1","2","True","B_o082_r10106","B","closure_count>1"
"1","2","True","B_o082_r10107","B","closure_count>1"
"1","2","True","B_o082_r10108","B","closure_count>1"
"1","2","True","B_o082_r10109","B","closure_count>1"
"1","2","True","B_o082_r10110","B","closure_count>1"
"1","2","True","B_o082_r10120","B","closure_count>1"
"1","3","True","B_o082_r10131","B","closure_count>1"
"1","2","True","B_o082_r10132","B","closure_count>1"
"1","3","True","B_o082_r10133","B","closure_count>1"
"1","2","True","B_o082_r10134","B","closure_count>1"
"1","3","True","B_o082_r10137","B","closure_count>1"
"1","2","True","B_o082_r10138","B","closure_count>1"
"1","3","True","B_o082_r10139","B","closure_count>1"
"1","2","True","B_o082_r10140","B","closure_count>1"
"1","2","True","B_o082_r10143","B","closure_count>1"
"1","2","True","B_o082_r10144","B","closure_count>1"
"1","2","True","B_o082_r10149","B","closure_count>1"
"1","2","True","B_o082_r10150","B","closure_count>1"
"1","3","True","B_o082_r10155","B","closure_count>1"
"1","3","True","B_o082_r10156","B","closure_count>1"
"1","3","True","B_o082_r10161","B","closure_count>1"
"1","3","True","B_o082_r10162","B","closure_count>1"
"1","2","True","B_o082_r10165","B","closure_count>1"
"1","2","True","B_o082_r10166","B","closure_count>1"
"1","3","True","B_o082_r10167","B","closure_count>1"
"1","3","True","B_o082_r10168","B","closure_count>1"
"1","2","True","B_o082_r10171","B","closure_count>1"
"1","2","True","B_o082_r10172","B","closure_count>1"
"1","3","True","B_o082_r10173","B","closure_count>1"
"1","3","True","B_o082_r10174","B","closure_count>1"
"1","2","True","B_o082_r10175","B","closure_count>1"
"1","2","True","B_o082_r10176","B","closure_count>1"
"1","2","True","B_o082_r10179","B","closure_count>1"
"1","2","True","B_o082_r10185","B","closure_count>1"
"1","2","True","B_o082_r10195","B","closure_count>1"
"1","2","True","B_o082_r10196","B","closure_count>1"
"1","2","True","B_o082_r10197","B","closure_count>1"
"1","2","True","B_o082_r10198","B","closure_count>1"
"1","2","True","B_o082_r10199","B","closure_count>1"
"1","2","True","B_o082_r10200","B","closure_count>1"
"1","2","True","B_o083_r10216","B","closure_count>1"
"1","2","True","B_o083_r10225","B","closure_count>1"
"1","2","True","B_o083_r10226","B","closure_count>1"
"1","2","True","B_o083_r10227","B","closure_count>1"
"1","2","True","B_o083_r10228","B","closure_count>1"
"1","2","True","B_o083_r10229","B","closure_count>1"
"1","2","True","B_o083_r10230","B","closure_count>1"
"1","2","True","B_o083_r10240","B","closure_count>1"
"1","3","True","B_o083_r10251","B","closure_count>1"
"1","2","True","B_o083_r10252","B","closure_count>1"
"1","3","True","B_o083_r10253","B","closure_count>1"
"1","2","True","B_o083_r10254","B","closure_count>1"
"1","3","True","B_o083_r10257","B","closure_count>1"
"1","2","True","B_o083_r10258","B","closure_count>1"
"1","3","True","B_o083_r10259","B","closure_count>1"
"1","2","True","B_o083_r10260","B","closure_count>1"
"1","2","True","B_o083_r10263","B","closure_count>1"
"1","2","True","B_o083_r10264","B","closure_count>1"
"1","2","True","B_o083_r10269","B","closure_count>1"
"1","2","True","B_o083_r10270","B","closure_count>1"
"1","3","True","B_o083_r10275","B","closure_count>1"
"1","3","True","B_o083_r10276","B","closure_count>1"
"1","3","True","B_o083_r10281","B","closure_count>1"
"1","3","True","B_o083_r10282","B","closure_count>1"
"1","2","True","B_o083_r10285","B","closure_count>1"
"1","2","True","B_o083_r10286","B","closure_count>1"
"1","3","True","B_o083_r10287","B","closure_count>1"
"1","3","True","B_o083_r10288","B","closure_count>1"
"1","2","True","B_o083_r10291","B","closure_count>1"
"1","2","True","B_o083_r10292","B","closure_count>1"
"1","3","True","B_o083_r10293","B","closure_count>1"
"1","3","True","B_o083_r10294","B","closure_count>1"
"1","2","True","B_o083_r10295","B","closure_count>1"
"1","2","True","B_o083_r10296","B","closure_count>1"
"1","2","True","B_o083_r10299","B","closure_count>1"
"1","2","True","B_o083_r10305","B","closure_count>1"
"1","2","True","B_o083_r10315","B","closure_count>1"
"1","2","True","B_o083_r10316","B","closure_count>1"
"1","2","True","B_o083_r10317","B","closure_count>1"
"1","2","True","B_o083_r10318","B","closure_count>1"
"1","2","True","B_o083_r10319","B","closure_count>1"
"1","2","True","B_o083_r10320","B","closure_count>1"
"1","2","True","B_o084_r10336","B","closure_count>1"
"1","2","True","B_o084_r10345","B","closure_count>1"
"1","2","True","B_o084_r10346","B","closure_count>1"
"1","2","True","B_o084_r10347","B","closure_count>1"
"1","2","True","B_o084_r10348","B","closure_count>1"
"1","2","True","B_o084_r10349","B","closure_count>1"
"1","2","True","B_o084_r10350","B","closure_count>1"
"1","2","True","B_o084_r10360","B","closure_count>1"
"1","3","True","B_o084_r10371","B","closure_count>1"
"1","2","True","B_o084_r10372","B","closure_count>1"
"1","3","True","B_o084_r10373","B","closure_count>1"
"1","2","True","B_o084_r10374","B","closure_count>1"
"1","3","True","B_o084_r10377","B","closure_count>1"
"1","2","True","B_o084_r10378","B","closure_count>1"
"1","3","True","B_o084_r10379","B","closure_count>1"
"1","2","True","B_o084_r10380","B","closure_count>1"
"1","2","True","B_o084_r10383","B","closure_count>1"
"1","2","True","B_o084_r10384","B","closure_count>1"
"1","2","True","B_o084_r10389","B","closure_count>1"
"1","2","True","B_o084_r10390","B","closure_count>1"
"1","2","True","B_o084_r10393","B","closure_count>1"
"1","6","True","B_o084_r10395","B","closure_count>1"
"1","3","True","B_o084_r10396","B","closure_count>1"
"1","2","True","B_o084_r10399","B","closure_count>1"
"1","6","True","B_o084_r10401","B","closure_count>1"
"1","3","True","B_o084_r10402","B","closure_count>1"
"1","3","True","B_o084_r10405","B","closure_count>1"
"1","2","True","B_o084_r10406","B","closure_count>1"
"1","4","True","B_o084_r10407","B","closure_count>1"
"1","3","True","B_o084_r10408","B","closure_count>1"
"1","2","True","B_o084_r10419","B","closure_count>1"
"1","2","True","B_o084_r10425","B","closure_count>1"
"1","2","True","B_o085_r10456","B","closure_count>1"
"1","2","True","B_o085_r10465","B","closure_count>1"
"1","2","True","B_o085_r10466","B","closure_count>1"
"1","2","True","B_o085_r10467","B","closure_count>1"
"1","2","True","B_o085_r10468","B","closure_count>1"
"1","2","True","B_o085_r10469","B","closure_count>1"
"1","2","True","B_o085_r10470","B","closure_count>1"
"1","2","True","B_o085_r10480","B","closure_count>1"
"1","3","True","B_o085_r10491","B","closure_count>1"
"1","2","True","B_o085_r10492","B","closure_count>1"
"1","3","True","B_o085_r10493","B","closure_count>1"
"1","2","True","B_o085_r10494","B","closure_count>1"
"1","3","True","B_o085_r10497","B","closure_count>1"
"1","2","True","B_o085_r10498","B","closure_count>1"
"1","3","True","B_o085_r10499","B","closure_count>1"
"1","2","True","B_o085_r10500","B","closure_count>1"
"1","2","True","B_o085_r10503","B","closure_count>1"
"1","2","True","B_o085_r10504","B","closure_count>1"
"1","2","True","B_o085_r10509","B","closure_count>1"
"1","2","True","B_o085_r10510","B","closure_count>1"
"1","2","True","B_o085_r10513","B","closure_count>1"
"1","6","True","B_o085_r10515","B","closure_count>1"
"1","3","True","B_o085_r10516","B","closure_count>1"
"1","2","True","B_o085_r10519","B","closure_count>1"
"1","6","True","B_o085_r10521","B","closure_count>1"
"1","3","True","B_o085_r10522","B","closure_count>1"
"1","3","True","B_o085_r10525","B","closure_count>1"
"1","2","True","B_o085_r10526","B","closure_count>1"
"1","4","True","B_o085_r10527","B","closure_count>1"
"1","3","True","B_o085_r10528","B","closure_count>1"
"1","2","True","B_o085_r10539","B","closure_count>1"
"1","2","True","B_o085_r10545","B","closure_count>1"
"1","2","True","B_o086_r10576","B","closure_count>1"
"1","2","True","B_o086_r10580","B","closure_count>1"
"1","3","True","B_o086_r10582","B","closure_count>1"
"1","2","True","B_o086_r10583","B","closure_count>1"
"1","2","True","B_o086_r10584","B","closure_count>1"
